,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
2138,6,6,,1000750,,311220.113488,2397153.688672,311240.19167,2397163.403922,,,,22.307178,1.1206589999999998,
2139,6,6,,1000752,,311287.472552,2397193.197354,311269.337419,2397173.766855,,,,26.637052999999998,0.7338957500000001,
2140,6,6,,1000753,,311290.710969,2397203.560287,311287.472552,2397224.933836,,,,21.659446000000003,2.978359,
2141,6,6,,1000754,,311287.472552,2397250.193485,311287.472552,2397270.271668,,,,20.078183,0.0,
2142,6,6,,1000755,,311286.824869,2397282.577651,311288.767919,2397307.8373,,,,25.397737,0.0709485,
2143,6,7,,1000758,,312369.138806,2396698.530231,312343.356714,2396636.110429,,,,67.74072000000001,0.42466325000000005,
2144,6,7,,1000760,,312420.70299,2396784.01822,312381.351376,2396712.099753,,,,81.982553,0.5006855,
2145,6,7,,1000763,,312438.343368,2396826.083738,312462.768508,2396900.716109,,,,78.59818999999999,0.313770125,
2146,6,7,,1000765,,312484.479743,2396964.492863,312470.910221,2396908.857823,,,,57.48191,0.25277225000000003,
2147,6,7,,1000768,,312525.18831,2396978.062385,312540.114784,2397047.266947,,,,70.90941099999999,0.247347125,
2148,6,7,,1000769,,312564.539924,2397058.122565,312594.392872,2397056.765613,,,,29.901349,1.6064500000000002,
2149,6,7,,1000772,,312606.605442,2397060.836469,312660.88353,2397068.978183,,,,54.967175000000005,1.445621375,
2150,6,7,,1000774,,312667.668291,2397116.47151,312671.739148,2397087.975514,,,,28.810344999999998,3.00112225,
2151,6,7,,1000775,,312667.668291,2397116.47151,312654.098769,2397125.970175,,,,16.601057,2.1783765,
2152,6,7,,1000776,,312641.886199,2397151.752267,312635.101438,2397161.250933,,,,11.677322,2.525841,
2153,6,7,,1000779,,312635.101438,2397161.250933,312615.256012,2397208.320212,,,,51.313236,2.716057125,
2154,6,7,,1000784,,312603.806728,2397218.242925,312545.797021,2397308.310628,,,,107.31120300000002,2.5353684999999997,
2155,6,7,,1000785,,312541.217307,2397321.286483,312543.507164,2397354.87105,,,,33.727128,0.0621775,
2156,6,7,,1000786,,312540.454022,2397363.267192,312523.661738,2397379.29619,,,,23.222344999999997,2.3299025,
2157,6,7,,1000787,,312519.082025,2397405.247901,312513.739025,2397425.856613,,,,21.354376000000002,2.898143,
2158,6,7,,1000790,,312503.816312,2397494.552318,312481.68103,2397551.798739,,,,61.606913,2.803629375,
2159,6,7,,1000791,,312481.68103,2397551.798739,312480.154458,2397576.223879,,,,24.472985,3.0789305000000002,
2160,6,8,,1000792,,313889.398808,2396704.637571,313845.502032,2396708.720992,,,,44.086394999999996,1.663602,
2161,6,8,,1000793,,313845.502032,2396708.720992,313811.813809,2396695.449874,,,,36.212576999999996,1.1961075,
2162,6,8,,1000794,,313811.813809,2396695.449874,313803.646967,2396664.824216,,,,31.698431999999997,0.257963,
2163,6,8,,1000795,,313768.937889,2396687.283032,313761.791902,2396716.887834,,,,30.455751999999997,2.9035580000000003,
2164,6,8,,1000796,,313761.791902,2396733.221518,313755.666771,2396761.805465,,,,29.232844999999998,2.930499,
2165,6,8,,1000799,,313738.312231,2396780.180859,313688.290324,2396763.847175,,,,52.789089000000004,1.28056575,
2166,6,8,,1000801,,313803.646967,2396664.824216,313789.354994,2396630.115138,,,,37.63098,0.3926995,
2167,6,8,,1000802,,313738.940226,2396623.162389,313722.816068,2396692.620299,,,,71.47567799999999,2.9195395,
2168,6,8,,1000808,,313597.543767,2396965.490657,313722.816068,2396692.620299,,,,301.860384,2.625127734375,
2169,6,8,,1000809,,313595.063128,2396994.018012,313580.17929,2397047.351764,,,,55.380703999999994,2.8682730000000003,
2170,6,8,,1000810,,313566.535772,2397067.196881,313550.411615,2397126.732232,,,,61.680277000000004,2.8769695000000004,
2171,6,8,,1000813,,313555.372894,2397161.461187,313498.318183,2397253.244853,,,,108.29216299999999,2.5852097499999998,
2172,6,8,,1000815,,313514.44234,2397312.780203,313498.318183,2397253.244853,,,,61.818748,0.263632,
2173,6,8,,1000818,,313519.403619,2397379.757473,313497.077863,2397480.223378,,,,103.126914,2.955420375,
2174,6,9,,1000820,,314098.674134,2396658.699085,314137.466633,2396680.137045,,,,44.350726,1.0565674999999999,
2175,6,9,,1000821,,314048.652226,2396650.532243,313986.380056,2396659.71994,,,,62.956972,1.7175325,
2176,6,9,,1000823,,313889.398808,2396704.637571,313962.900386,2396675.032769,,,,79.273699,1.9397505,
2177,6,9,,1000824,,314347.110372,2396621.50863,314348.764132,2396676.082701,,,,54.625701,0.0312095,
2178,6,9,,1000830,,314467.834834,2396857.996273,314348.764132,2396676.082701,,,,218.23945899999998,0.58158678125,
2179,6,9,,1000831,,314467.834834,2396857.996273,314497.602509,2396929.107942,,,,77.090883,0.39665649999999997,
2180,6,9,,1000835,,314558.79162,2397134.174151,314502.563788,2396968.798176,,,,175.213247,0.2937695,
2181,6,9,,1000836,,314558.79162,2397134.174151,314595.174334,2397197.017021,,,,72.71581499999999,0.5344450000000001,
2182,6,9,,1000837,,314595.174334,2397197.017021,314649.748406,2397238.361015,,,,68.48564300000001,0.926527,
