field_1,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH,proche route,proche canal,perp route,perp canal
"1804","4","9",H,"9418",1,313943.509189,2399221.802149,313936.635109,2399205.075301,1,313940.072149,2399213.438725,18.084259,0.38992,HO,"0","1","0",
"1805","4","9",H,"9419",1,313936.635109,2399205.075301,313930.906501,2399176.079557,1,313933.770805,2399190.577429,29.55622,0.195055,HP,"0","1","0",
"1806","4","9",H,"9449",1,313944.610469,2399222.727525,313948.437285,2399241.995749,1,313946.523877,2399232.361637,19.644566,0.196056,HP,"0","1","0",
"1807","4","9",H,"9470",1,313948.437285,2399241.995749,313966.435653,2399268.505733,1,313957.436469,2399255.250741,32.04248,0.596443,HO,"1","1","0",
"1809","4","9",H,"9563",1,314299.355686,2399406.484901,314313.218374,2399421.607813,1,314306.28703,2399414.046357,20.515277,0.741948,HO,"1","1","0",
"1810","4","9",H,"9564",1,314313.218374,2399421.607813,314318.041766,2399420.604613,1,314315.63007,2399421.106213,4.926614,1.775859,HV,"1","1","0",
"1811","4","9",H,"9568",1,314298.210022,2399408.088837,314311.928038,2399423.170245,1,314305.06903,2399415.629541,20.387075,0.738093,HO,"1","1","0",
"1812","4","9",H,"9584",1,314176.546182,2399366.153285,314205.406758,2399417.003173,1,314190.97647,2399391.578229,58.469171,0.516228,HO,"0","1","0",
"1813","4","9",H,"9585",1,314205.406758,2399417.003173,314240.68887,2399452.242405,1,314223.047814,2399434.622789,49.86613,0.786006,HO,"1","1","0",
"1820","4","9",H,"13311",1,314175.094438,2399365.522309,314176.546182,2399366.153285,1,314175.82031,2399365.837797,1.582938,1.160795,HO,"0","1","0",
"1835","5","2",H,"8888",1,307681.250272,2398413.503588,307659.126944,2398368.995268,1,307670.188608,2398391.249428,49.703442,0.461293,HO,"0","0","0",
"1836","5","2",H,"8915",1,307715.746688,2398454.731716,307701.99856,2398443.753092,1,307708.872624,2398449.242404,17.593783,0.896938,HO,"0","0","0",
"1837","5","2",H,"8988",1,307734.970688,2398564.750981,307845.189792,2398577.003589,1,307790.08024,2398570.877285,110.898049,1.460085,HV,"1","0","0",
"1840","5","2",H,"13001",1,307532.435615,2398154.743524,307557.749791,2398230.493764,1,307545.092703,2398192.618644,79.868056,0.322512,HP,"0","1","0",
"1841","5","2",H,"13002",1,307557.749791,2398230.493764,307602.780255,2398289.246628,1,307580.265023,2398259.870196,74.024602,0.653939,HO,"0","1","0",
"1842","5","2",H,"13003",1,307602.780255,2398289.246628,307602.780255,2398317.50266,1,307602.780255,2398303.374644,28.256032,0,HP,"1","1","1",
"1843","5","2",H,"13004",1,307602.780255,2398317.50266,307597.156543,2398350.997956,1,307599.968399,2398334.250308,33.964113,2.975249,HP,"0","1","0",
"1844","5","2",H,"13005",1,307597.156543,2398350.997956,307616.750047,2398370.753764,1,307606.953295,2398360.87586,27.824402,0.781273,HO,"0","1","0",
"1845","5","2",H,"13008",1,307594.284479,2398441.007428,307594.284639,2398478.135268,1,307594.284559,2398459.571348,37.12784,4e-06,HP,"0","0","0",
"1846","5","2",H,"13009",1,307594.284639,2398478.135268,307594.283007,2398500.003428,1,307594.283823,2398489.069348,21.86816,3.141518,HP,"0","1","0",
"1848","5","2",H,"13326",1,307504.249439,2397638.250116,307515.469279,2397683.005828,1,307509.859359,2397660.627972,46.140639,0.245629,HP,"0","1","0",
"1849","5","2",H,"13327",1,307515.469279,2397683.005828,307515.593247,2397705.500164,1,307515.531263,2397694.252996,22.494678,0.005511,HP,"0","1","0",
"1850","5","2",H,"13328",1,307515.593247,2397705.500164,307514.804735,2397706.478468,1,307515.198991,2397705.989316,1.256515,2.463205,HO,"0","1","0",
"1907","5","5",H,"8443",1,310088.659234,2397795.326916,310087.283202,2397794.749924,1,310087.971218,2397795.03842,1.492107,1.17375,HO,"0","1","0",
"1908","5","5",H,"8444",1,310087.283202,2397794.749924,310083.960738,2397788.5633,1,310085.62197,2397791.656612,7.022328,0.492839,HO,"0","1","0",
"1914","5","5",H,"8496",1,310058.998114,2397872.752548,310051.312162,2397856.996004,1,310055.155138,2397864.874276,17.531188,0.453835,HO,"0","0","0",
"1915","5","5",H,"8497",1,310051.312162,2397856.996004,310096.562626,2397838.995588,1,310073.937394,2397847.995796,48.699276,1.949401,HO,"0","0","0",
"1916","5","5",H,"8516",1,310058.998114,2397872.752548,310062.99933,2397885.498436,1,310060.998722,2397879.125492,13.359169,0.30418,HP,"1","0","1",
"1917","5","5",H,"8517",1,310062.99933,2397885.498436,310074.562946,2397884.247108,1,310068.781138,2397884.872772,11.631124,1.678589,HV,"1","0","0",
"1918","5","5",H,"8518",1,310074.562946,2397884.247108,310075.937826,2397902.49434,1,310075.250386,2397893.370724,18.298955,0.075205,HP,"1","0","0",
"1919","5","5",H,"8519",1,310075.937826,2397902.49434,310078.252322,2397909.541348,1,310077.095074,2397906.017844,7.417359,0.317337,HP,"1","0","1",
"1920","5","5",H,"8577",1,310008.564098,2397977.498148,310024.032578,2397964.504868,1,310016.298338,2397971.001508,20.201465,2.269447,HO,"0","0","0",
"1921","5","5",H,"8578",1,310024.032578,2397964.504868,310088.780162,2397951.497316,1,310056.40637,2397958.001092,66.041245,1.769054,HV,"0","0","0",
"1923","5","5",H,"8586",1,310241.375202,2397983.557092,310328.335938,2397970.61066,1,310284.85557,2397977.083876,87.919166,1.718588,HV,"1","0","0",
"1924","5","5",H,"8588",1,310088.780162,2397951.497316,310091.28269,2397991.756996,1,310090.031426,2397971.627156,40.337383,0.06208,HP,"0","0","0",
"1925","5","5",H,"8589",1,310091.28269,2397991.756996,310159.90781,2397991.756996,1,310125.59525,2397991.756996,68.62512,1.570796,HV,"0","0","0",
"1931","5","5",H,"8660",1,310025.311202,2398063.997956,310020.251426,2398035.75626,1,310022.781314,2398049.877108,28.69137,0.177279,HP,"0","0","0",
"1933","5","5",H,"8669",1,309975.000898,2398066.500516,310025.311202,2398063.997956,1,310000.15605,2398065.249236,50.372507,1.620498,HV,"0","0","0",
"1934","5","5",H,"8670",1,310101.595042,2398069.250468,310091.406402,2398022.748644,1,310096.500722,2398045.999556,47.604916,0.215694,HP,"0","0","0",
"1935","5","5",H,"8700",1,310293.156898,2398123.755236,310342.188546,2398119.753476,1,310317.672722,2398121.754356,49.19468,1.652232,HV,"1","0","0",
"1936","5","5",H,"8709",1,310104.344994,2398092.501348,310113.40605,2398140.501828,1,310108.875522,2398116.501588,48.848222,0.186575,HP,"1","0","0",
"1937","5","5",H,"8733",1,310293.156898,2398123.755236,310298.312994,2398166.502692,1,310295.734946,2398145.128964,43.057291,0.120038,HP,"0","0","0",
"1938","5","5",H,"8765",1,310007.312834,2398207.75194,310112.031074,2398181.751108,1,310059.671954,2398194.751524,107.897883,1.814168,HV,"1","0","0",
"1944","5","5",H,"8803",1,310033.093666,2398280.254596,310049.937058,2398285.245412,1,310041.515362,2398282.750004,17.567245,1.282731,HV,"1","0","0",
"1948","5","5",H,"8851",1,310283.767522,2398348.458436,310309.87661,2398341.000932,1,310296.822066,2398344.729684,27.153247,1.849017,HV,"0","1","0",1
"1955","5","5",H,"13112",1,310085.78253,2398379.996068,310091.28269,2398413.998372,1,310088.53261,2398396.99722,34.44428,0.160369,HP,"0","0","0",
"1956","5","5",H,"13113",1,310223.471554,2398335.896676,310240.123906,2398331.994596,1,310231.79773,2398333.945636,17.103422,1.80097,HV,"0","0","0",
"1957","5","5",H,"13114",1,310210.777986,2398317.760452,310237.470338,2398312.49754,1,310224.124162,2398315.128996,27.206247,1.765469,HV,"0","0","0",
"1958","5","5",H,"13115",1,310289.598114,2398261.228836,310299.56365,2398264.746308,1,310294.580882,2398262.987572,10.56809,1.231484,HV,"1","1","0",
"1959","5","5",H,"13116",1,310268.164994,2398023.558404,310304.72045,2398017.496132,1,310286.442722,2398020.527268,37.054723,1.735138,HV,"1","0","0",
"1960","5","5",H,"13117",1,310262.48285,2398007.113604,310302.094178,2397996.995204,1,310282.288514,2398002.054404,40.88324,1.82089,HV,"1","0","0",
"1961","5","5",H,"13118",1,310115.126146,2397825.979876,310096.562626,2397838.995588,1,310105.844386,2397832.487732,22.671856,2.18229,HO,"0","0","0",
"1970","5","6",H,"8353",0,311699.937155,2397584.50234,311678.501187,2397653.251044,1,311689.219171,2397618.876692,72.013089,2.839344,HP,"0","0","0",
"1972","5","6",H,"8363",1,311044.031843,2397673.999492,311134.876643,2397635.00538,1,311089.454243,2397654.502436,98.860095,1.976252,HO,"0","0","0",
"1974","5","6",H,"8385",1,311342.627235,2397644.197444,311349.813027,2397662.999684,1,311346.220131,2397653.598564,20.128583,0.365048,HO,"1","0","0",
"1975","5","6",H,"8406",1,311275.437603,2397743.301732,311256.100387,2397671.933636,1,311265.768995,2397707.617684,73.941416,0.264597,HP,"0","1","0",
"1976","5","6",H,"8407",1,311256.100387,2397671.933636,311242.352291,2397663.34106,1,311249.226339,2397667.637348,16.212418,1.012196,HO,"0","1","0",
"1977","5","6",H,"8408",1,311242.352291,2397663.34106,311221.844707,2397671.01706,1,311232.098499,2397667.17906,21.897077,1.928954,HO,"0","1","0",1
"1978","5","6",H,"8409",1,311221.844707,2397671.01706,311207.180067,2397669.642276,1,311214.512387,2397670.329668,14.728941,1.477321,HV,"0","1","0",
"1979","5","6",H,"8410",1,311207.180067,2397669.642276,311196.410723,2397659.102084,1,311201.795395,2397664.37218,15.068989,0.796151,HO,"0","1","0",
"1980","5","6",H,"8411",1,311196.410723,2397659.102084,311185.870531,2397642.146084,1,311191.140627,2397650.624084,19.965009,0.556165,HO,"0","1","0",
"1981","5","6",H,"8412",1,311185.870531,2397642.146084,311167.883427,2397622.784164,1,311176.876979,2397632.465124,26.427634,0.748605,HO,"0","1","0",
"1982","5","6",H,"8413",1,311167.883427,2397622.784164,311166.388451,2397621.67706,1,311167.135939,2397622.230612,1.860278,0.933371,HO,"0","1","0",
"1983","5","6",H,"8419",1,311385.332483,2397713.063364,311387.260003,2397711.701124,1,311386.296243,2397712.382244,2.360303,2.186026,HO,"1","0","0",
"1988","5","6",H,"8473",1,311445.030115,2397792.756548,311483.185667,2397844.001764,1,311464.107891,2397818.379156,63.889892,0.640016,HO,"1","0","0",
"1993","5","6",H,"8567",1,311672.561315,2397967.749604,311674.967523,2397941.748772,1,311673.764419,2397954.749188,26.111934,3.049312,HP,"1","0","0",
"1994","5","6",H,"8568",1,311674.967523,2397941.748772,311644.030563,2397937.005316,1,311659.499043,2397939.377044,31.298496,1.418655,HV,"1","0","0",
"1995","5","6",H,"8571",1,311630.968291,2397969.0009,311672.561315,2397967.749604,1,311651.764803,2397968.375252,41.611842,1.600872,HV,"0","0","0",
"2000","5","6",H,"8580",1,311795.126915,2397977.498148,311818.968963,2397976.246852,1,311807.047939,2397976.8725,23.874861,1.623231,HV,"1","0","0",
"2001","5","6",H,"8584",1,311536.415555,2397981.462724,311552.250915,2397965.494436,1,311544.333235,2397973.47858,22.488772,2.360374,HO,"0","1","0",
"2002","5","6",H,"8585",1,311552.250915,2397965.494436,311544.001059,2397927.504196,1,311548.125987,2397946.499316,38.87568,0.213837,HP,"1","0","0",
"2003","5","6",H,"8590",1,311629.593347,2397984.7441,311630.844579,2397992.993956,1,311630.218963,2397988.869028,8.344202,0.15052,HP,"0","1","0",
"2004","5","6",H,"8591",1,311630.844579,2397992.993956,311690.436003,2397990.5057,1,311660.640291,2397991.749828,59.64335,1.612527,HV,"0","0","0",
"2005","5","6",H,"8592",1,311690.436003,2397990.5057,311701.092099,2397982.255876,1,311695.764051,2397986.380788,13.476349,2.229599,HO,"1","0","1",
"2006","5","6",H,"8593",1,311701.092099,2397982.255876,311700.060867,2397965.494436,1,311700.576483,2397973.875156,16.793133,0.061447,HP,"1","0","0",
"2007","5","6",H,"8594",1,311700.060867,2397965.494436,311672.561315,2397967.749604,1,311686.311091,2397966.62202,27.591867,1.652621,HV,"1","0","0",
"2008","5","6",H,"8598",1,311602.821859,2397997.907556,311611.718627,2397985.747972,1,311607.270243,2397991.827764,15.066783,2.509928,HO,"0","1","0",
"2009","5","6",H,"8599",1,311611.718627,2397985.747972,311629.593347,2397984.7441,1,311620.655987,2397985.246036,17.902887,1.626899,HV,"0","1","0",
"2010","5","6",H,"8661",1,311433.219107,2397982.255876,311424.845539,2397995.249124,1,311429.032323,2397988.7525,15.457721,2.569125,HO,"0","0","0",
"2013","5","6",H,"8673",0,311869.155587,2398082.505444,311898.470179,2398069.250468,1,311883.812883,2398075.877956,32.172033,1.995448,HO,"1","0","0",
"2014","5","6",H,"8708",1,311740.595331,2398140.254436,311791.592931,2398112.244484,1,311766.094131,2398126.24946,58.183439,2.073056,HO,"1","0","0",
"2015","5","6",H,"8725",1,311820.688803,2398134.78618,311819.860899,2398133.942628,1,311820.274851,2398134.364404,1.18195,0.776037,HO,"0","1","0",
"2016","5","6",H,"8729",1,311740.595331,2398140.254436,311762.594883,2398164.494916,1,311751.595107,2398152.374676,32.735014,0.736973,HO,"1","0","0",
"2017","5","6",H,"8730",1,311762.594883,2398164.494916,311808.312867,2398133.503236,1,311785.453875,2398148.999076,55.232403,2.166527,HO,"1","0","0",
"2019","5","6",H,"8754",1,311892.751715,2398190.809604,311868.308579,2398168.889412,1,311880.530147,2398179.849508,32.832327,0.839761,HO,"0","1","0",
"2020","5","6",H,"8763",1,311762.594883,2398164.494916,311788.279363,2398206.253284,1,311775.437123,2398185.3741,49.025032,0.55143,HO,"1","0","0",
"2021","5","6",H,"8764",1,311788.279363,2398206.253284,311851.153443,2398154.178916,1,311819.716403,2398180.2161,81.638776,2.262517,HO,"1","0","0",
"2022","5","6",H,"8766",1,311788.279363,2398206.253284,311806.717859,2398223.24778,1,311797.498611,2398214.750532,25.075706,0.826129,HO,"1","0","0",
"2023","5","6",H,"8767",1,311806.717859,2398223.24778,311868.308579,2398168.889412,1,311837.513219,2398196.068596,82.147726,2.2939,HO,"1","0","0",
"2024","5","6",H,"8778",1,311803.159971,2398226.898372,311786.204003,2398211.43178,1,311794.681987,2398219.165076,22.950388,0.831302,HO,"1","0","0",
"2025","5","6",H,"8781",1,311736.367139,2398143.493252,311689.509059,2398108.091908,1,311712.938099,2398125.79258,58.727632,0.923784,HO,"1","0","0",
"2026","5","6",H,"8782",1,311689.509059,2398108.091908,311690.785251,2398103.137764,1,311690.147155,2398105.614836,5.115878,2.889473,HP,"1","0","0",
"2027","5","6",H,"8787",1,311744.280131,2398232.006756,311766.376067,2398232.996324,1,311755.328099,2398232.50154,22.118084,1.526041,HV,"0","0","0",
"2028","5","6",H,"8788",1,311766.376067,2398232.996324,311787.124419,2398261.252324,1,311776.750243,2398247.124324,35.055608,0.633376,HO,"0","0","0",
"2029","5","6",H,"8798",0,311904.666755,2398223.232228,311892.751715,2398190.809604,0,311898.709235,2398207.020916,34.542651,0.352172,HO,"1","1","0",
"2030","5","6",H,"8812",1,311728.467907,2398288.25706,311766.376067,2398290.497892,1,311747.421987,2398289.377476,37.974332,1.511753,HV,"0","0","0",
"2032","5","6",H,"8852",1,311728.467907,2398288.25706,311756.531235,2398349.25082,1,311742.499571,2398318.75394,67.140071,0.431223,HO,"0","0","0",
"2033","5","6",H,"8868",1,311877.056003,2398339.976484,311893.095427,2398364.493892,1,311885.075715,2398352.235188,29.297891,0.579326,HO,"1","1","0",
"2034","5","6",H,"8869",0,311893.095427,2398364.493892,311907.530947,2398370.680548,0,311900.313187,2398367.58722,15.70538,1.165904,HO,"1","1","1",
"2039","5","6",H,"13173",1,311536.415555,2397981.462724,311577.576675,2397988.483492,1,311556.996115,2397984.973108,41.755586,1.401854,HV,"0","1","0",
"2040","5","6",H,"13174",1,311651.154755,2398035.944164,311613.717571,2398010.2857,1,311632.436163,2398023.114932,45.386116,0.969954,HO,"0","1","0",
"2041","5","6",H,"13175",1,311706.234723,2398058.025764,311677.021219,2398053.672388,1,311691.627971,2398055.849076,29.536091,1.422866,HV,"0","1","0",
"2042","5","6",H,"13176",1,311677.021219,2398053.672388,311663.781123,2398044.597956,1,311670.401171,2398049.135172,16.051338,0.969953,HO,"0","1","0",
"2043","5","6",H,"13458",1,311316.093123,2397786.110596,311369.067139,2397740.146372,1,311342.580131,2397763.128484,70.135271,2.285463,HO,"0","0","0",
"2086","5","7",H,"8789",1,311913.154819,2398243.006564,311927.812131,2398265.00618,1,311920.483475,2398254.006372,26.435202,0.587716,HO,"1","1","0",1
"2087","5","7",H,"8790",1,311927.812131,2398265.00618,311941.341827,2398256.247172,1,311934.576979,2398260.626676,16.117472,2.145336,HO,"1","0","0",
"2088","5","7",H,"8811",1,311913.154819,2398243.006564,311898.373443,2398289.492196,1,311905.764131,2398266.24938,48.779125,2.833726,HP,"1","1","0",
"2093","5","7",H,"8959",1,312740.56106,2398521.246532,312745.593508,2398484.493252,1,312743.077284,2398502.869892,37.096214,3.005514,HP,"1","0","0",
"2096","5","7",H,"8976",1,312740.56106,2398521.246532,312744.342244,2398556.748517,1,312742.451652,2398538.997524,35.702777,0.106106,HP,"0","0","0",
"2097","5","7",H,"8979",1,312704.908004,2398563.252325,312744.342244,2398556.748517,1,312724.625124,2398560.000421,39.966971,1.734253,HV,"0","0","0",
"2101","5","7",H,"13476",1,312003.18842,2398095.498692,312023.236708,2398090.051044,1,312013.212564,2398092.774868,20.775243,1.836117,HV,"0","0","0",
"2135","5","8",H,"8672",1,313549.968901,2398079.246372,313586.972453,2398076.331588,1,313568.470677,2398077.78898,37.118174,1.649404,HV,"1","1","0",
"2137","5","8",H,"8689",1,313498.063557,2398069.49786,313499.438533,2398081.748932,1,313498.751045,2398075.623396,12.327989,0.111765,HP,"1","0","1",
"2139","5","8",H,"8703",1,313551.219909,2398131.000548,313548.470245,2398104.999844,1,313549.845077,2398118.000196,26.145693,0.105362,HP,"0","0","0",
"2140","5","8",H,"8712",1,313492.687333,2398110.499748,313519.966789,2398147.253028,1,313506.327061,2398128.876388,45.770867,0.638511,HO,"1","0","0",
"2141","5","8",H,"8713",1,313519.966789,2398147.253028,313551.219909,2398131.000548,1,313535.593349,2398139.126788,35.226419,2.050337,HO,"0","0","0",
"2143","5","8",H,"8727",1,313500.373413,2398158.005412,313519.966789,2398147.253028,1,313510.170101,2398152.62922,22.349813,2.0727,HO,"0","0","0",
"2147","5","8",H,"8741",1,313415.124869,2398110.99386,313426.592165,2398174.752516,1,313420.858517,2398142.873188,64.781673,0.177952,HP,"1","0","0",
"2148","5","8",H,"8742",1,313426.592165,2398174.752516,313500.373413,2398158.005412,1,313463.482789,2398166.378964,75.658034,1.793998,HV,"0","0","0",
"2151","5","8",H,"8783",1,313500.373413,2398158.005412,313504.030917,2398209.003236,1,313502.202165,2398183.504324,51.128812,0.071596,HP,"0","0","0",
"2152","5","8",H,"8784",1,313504.030917,2398209.003236,313518.124389,2398257.251108,1,313511.077653,2398233.127172,50.264133,0.284199,HP,"0","0","0",
"2153","5","8",H,"8785",1,313518.124389,2398257.251108,313559.470021,2398245.247396,1,313538.797205,2398251.249252,43.052879,1.853354,HV,"0","0","0",
"2156","5","8",H,"8828",1,313795.031077,2398313.501444,313811.530789,2398302.501604,1,313803.280933,2398308.001524,19.830204,2.1588,HO,"1","0","0",
"2157","5","8",H,"8847",1,313796.406021,2398324.501252,313815.779397,2398313.748836,1,313806.092709,2398319.125044,22.157214,2.077478,HO,"1","0","0",
"2169","5","8",H,"8930",1,313651.470213,2398366.510468,313641.281093,2398400.743396,1,313646.375653,2398383.626932,35.717104,2.852302,HP,"1","1","0",
"2170","5","8",H,"8931",1,313641.281093,2398400.743396,313641.281093,2398431.254596,1,313641.281093,2398415.998996,30.5112,0,HP,"0","0","0",
"2171","5","8",H,"8932",1,313641.281093,2398431.254596,313648.967173,2398467.99354,1,313645.124133,2398449.624068,37.534329,0.206233,HP,"0","0","0",
"2185","5","8",H,"13301",1,313713.811109,2398316.251396,313722.059845,2398320.500004,1,313717.935477,2398318.3757,9.278594,1.095172,HO,"1","0","0",
"2201","5","9",H,"8858",1,313998.720229,2398361.749284,314000.095237,2398295.750436,1,313999.407733,2398328.74986,66.01317,3.120762,HP,"0","0","0",
"2211","6","2",H,"7371",0,307153.657823,2396740.252643,307139.344287,2396604.253667,1,307146.501055,2396672.253155,136.750133,0.104861,HP,"0","0","0",
"2212","6","2",H,"7386",1,307120.700127,2396760.478339,307153.657823,2396740.252643,1,307137.178975,2396750.365491,38.66896,2.121219,HO,"0","1","0",
"2213","6","2",H,"7481",1,307120.700127,2396760.478339,307123.881407,2396767.194435,1,307122.290767,2396763.836387,7.431453,0.442371,HO,"0","1","0",
"2214","6","2",H,"7484",1,307148.169695,2396798.471331,307168.562719,2396845.214883,1,307158.366207,2396821.843107,50.998383,0.411381,HO,"0","1","0",
"2215","6","2",H,"7485",1,307168.562719,2396845.214883,307169.937503,2396845.214883,1,307169.250111,2396845.214883,1.374784,1.570796,HV,"0","0","0",
"2216","6","2",H,"7486",1,307313.155039,2396805.247587,307506.655615,2396845.754723,1,307409.905327,2396825.501155,197.69497,1.364438,HV,"0","0","0",
"2217","6","2",H,"7494",1,307146.336639,2396799.502435,307127.778239,2396773.945443,1,307137.057439,2396786.723939,31.584396,0.628066,HO,"0","0","0",
"2218","6","2",H,"7654",1,307352.438239,2396957.004131,307447.875391,2396975.249891,1,307400.156815,2396966.127011,97.16562,1.381895,HV,"0","0","0",
"2220","6","2",H,"7678",1,307548.468703,2396989.494403,307540.686175,2396950.253251,1,307544.577439,2396969.873827,40.005447,0.195785,HP,"0","0","0",
"2221","6","2",H,"7737",1,307573.094591,2397038.993571,307548.468703,2396989.494403,1,307560.781647,2397014.243987,55.286544,0.461646,HO,"0","0","0",
"2222","6","2",H,"7747",1,307410.063519,2397047.752515,307573.094591,2397038.993571,1,307491.579055,2397043.373043,163.266192,1.62447,HV,"0","0","0",
"2223","6","2",H,"7784",1,307352.438239,2396957.004131,307390.373791,2397086.251843,1,307371.406015,2397021.627987,134.699952,0.285492,HP,"0","0","0",
"2224","6","2",H,"7815",1,307447.875391,2397116.006563,307440.780447,2397091.256963,1,307444.327919,2397103.631763,25.746474,0.279182,HP,"0","0","0",
"2225","6","2",H,"7816",1,307440.780447,2397091.256963,307619.720063,2397102.998947,1,307530.250255,2397097.127955,179.324456,1.50527,HV,"0","0","0",
"2226","6","2",H,"7838",1,307310.748863,2397143.753443,307397.124959,2397108.746275,1,307353.936911,2397126.249859,93.200492,1.955853,HO,"0","0","0",
"2227","6","2",H,"7848",1,307454.174367,2397160.573827,307635.655999,2397140.494403,1,307544.915183,2397150.534115,182.589063,1.68099,HV,"0","0","0",
"2228","6","2",H,"8072",1,307169.469631,2396846.001411,307181.060991,2396883.250147,1,307175.265311,2396864.625779,39.010613,0.301689,HP,"0","0","0",
"2229","6","2",H,"8076",1,307186.657279,2397074.000771,307197.904479,2397119.003907,1,307192.280879,2397096.502339,46.387302,0.244904,HP,"0","0","0",
"2230","6","2",H,"8077",1,307197.904479,2397119.003907,307228.814079,2397138.748355,1,307213.359279,2397128.876131,36.677604,1.002349,HO,"0","1","0",
"2231","6","2",H,"8081",1,307265.374623,2397222.745571,307290.565311,2397253.753379,1,307277.969967,2397238.249475,39.950656,0.682255,HO,"0","1","0",
"2232","6","2",H,"8082",1,307290.565311,2397253.753379,307301.811519,2397307.251939,1,307296.188415,2397280.502659,54.667844,0.207198,HP,"1","1","0",
"2233","6","2",H,"8100",1,307477.093631,2397340.003971,307490.155903,2397330.997635,1,307483.624767,2397335.500803,15.866223,2.174435,HO,"1","0","0",
"2236","6","2",H,"8234",1,307497.498239,2397485.256644,307500.344543,2397459.255812,1,307498.921391,2397472.256228,26.15616,3.032557,HP,"0","0","0",
"2237","6","2",H,"8235",1,307500.344543,2397459.255812,307517.875487,2397447.499491,1,307509.110015,2397453.377652,21.107939,2.16152,HO,"0","0","0",
"2238","6","2",H,"8236",1,307517.875487,2397447.499491,307515.001823,2397402.248995,1,307516.438655,2397424.874243,45.341651,0.063421,HP,"0","0","0",
"2239","6","2",H,"8249",1,307422.799199,2397498.31402,307497.498239,2397485.256644,1,307460.148719,2397491.785332,75.831667,1.743848,HV,"0","0","0",
"2240","6","2",H,"8280",1,307473.655839,2397554.616548,307485.810271,2397543.500644,1,307479.733055,2397549.058596,16.470991,2.311595,HO,"0","0","0",
"2241","6","2",H,"8281",1,307485.810271,2397543.500644,307462.656415,2397534.755812,1,307474.233343,2397539.128228,24.750215,1.209675,HO,"1","0","0",
"2242","6","2",H,"8282",1,307462.656415,2397534.755812,307462.532703,2397520.24954,1,307462.594559,2397527.502676,14.5068,0.008528,HP,"0","1","0",
"2243","6","2",H,"8283",1,307462.532703,2397520.24954,307490.279103,2397518.75114,1,307476.405903,2397519.50034,27.78683,1.624747,HV,"1","0","0",
"2246","6","2",H,"13334",1,307245.117087,2397168.128675,307279.068575,2397155.519299,1,307262.092831,2397161.823987,36.217398,1.926402,HO,"0","1","0",
"2252","6","2",H,"13557",1,307014.936255,2396696.748163,307016.407615,2396744.996035,1,307015.671935,2396720.872099,48.270302,0.030486,HP,"0","0","0",
"2253","6","2",H,"13558",1,307016.407615,2396744.996035,307005.064063,2396790.493987,1,307010.735839,2396767.745011,46.890722,2.897254,HP,"0","0","0",
"2254","6","2",H,"13559",1,307005.064063,2396790.493987,307017.438815,2396892.256483,1,307011.251439,2396841.375235,102.512146,0.12101,HP,"0","0","0",
"2255","6","2",H,"13560",1,307017.438815,2396892.256483,307167.060479,2396846.786083,1,307092.249647,2396869.521283,156.378386,1.86583,HV,"0","0","0",
"2256","6","2",H,"14555",1,307302.850975,2397306.847715,307334.467199,2397295.000867,1,307318.659087,2397300.924291,33.7629,1.929311,HO,"1","1","0",
"2278","6","3",H,"7477",1,308883.626529,2396843.252163,308889.373857,2396796.255587,1,308886.500193,2396819.753875,47.346699,3.019904,HP,"0","0","0",
"2290","6","3",H,"7858",1,308895.560865,2397165.507427,308895.657601,2397129.494563,1,308895.609233,2397147.500995,36.012994,3.138907,HP,"0","0","0",
"2296","6","3",H,"7947",0,308897.279969,2397215.004835,308940.468065,2397222.250787,1,308918.874017,2397218.627811,43.791728,1.404568,HV,"0","1","0",
"2321","6","4",H,"7226",0,309333.065249,2396573.524931,309353.593665,2396614.249539,0,309343.329457,2396593.887235,45.606025,0.466905,HO,"1","0","0",
"2322","6","4",H,"7230",0,309535.750689,2396626.995491,309541.374273,2396588.743555,1,309538.562481,2396607.869523,38.6631,2.995624,HP,"0","0","0",
"2324","6","4",H,"7253",1,309794.767009,2396665.246467,309828.47533,2396643.347011,1,309811.621169,2396654.296739,40.197476,2.146943,HO,"1","1","0",
"2325","6","4",H,"7259",0,309879.81069,2396554.755939,309830.091906,2396644.499107,0,309854.951298,2396599.627523,102.595291,2.635674,HO,"1","0","0",
"2326","6","4",H,"7260",1,309830.091906,2396644.499107,309797.767073,2396665.795907,1,309813.92949,2396655.147507,38.709799,2.153359,HO,"1","1","0",
"2327","6","4",H,"7268",0,309669.343425,2396593.006499,309677.813345,2396670.005155,1,309673.578385,2396631.505827,77.463105,0.10956,HP,"0","0","0",
"2328","6","4",H,"7272",1,309613.876929,2396678.502435,309677.813345,2396670.005155,1,309645.845137,2396674.253795,64.498597,1.702924,HV,"0","0","0",
"2332","6","4",H,"7341",1,309349.927041,2396708.650467,309342.609409,2396696.949059,1,309346.268225,2396702.799763,13.801112,0.558861,HO,"0","1","0",
"2334","6","4",H,"7427",1,309249.222273,2396787.931139,309251.628193,2396760.778627,1,309250.425233,2396774.354883,27.258895,3.053216,HP,"0","1","0",
"2335","6","4",H,"7428",1,309251.628193,2396760.778627,309247.389185,2396728.241507,1,309249.508689,2396744.510067,32.812092,0.129553,HP,"0","1","0",
