Landscape,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
B,"0",,H,"12012","1",308823.498689,2403208.749961,308824.406241,2403192.002857,"1",308823.952465,2403200.376409,16.771677,3.087454,HP
B,"0",,H,"12013","1",308089.219744,2403213.245993,308131.156512,2403186.997737,"1",308110.188128,2403200.121865,49.473866,2.130043,HO
B,"0",,H,"12014","1",308131.156512,2403186.997737,308155.439232,2403169.245129,"1",308143.297872,2403178.121433,30.079986,2.202078,HO
B,"0",,H,"12015","1",308823.498689,2403208.749961,308822.564097,2403218.008329,"1",308823.031393,2403213.379145,9.30542,3.040988,HP
B,"0",,H,"12025","1",308319.870144,2403204.506025,308319.96464,2403204.897673,"1",308319.917392,2403204.701849,0.402887,0.236753,HP
B,"0",,H,"12026","1",308319.96464,2403204.897673,308327.407008,2403235.754697,"1",308323.685824,2403220.326185,31.741846,0.236669,HP
B,"0",,H,"12027","1",308327.407008,2403235.754697,308346.188928,2403232.000681,"1",308336.797968,2403233.877689,19.153411,1.768071,HV
B,"0",,H,"12048","1",308304.032416,2403242.244169,308327.407008,2403235.754697,"1",308315.719712,2403238.999433,24.258706,1.841605,HV
B,"0",,H,"12053","1",308222.81264,2403243.248425,308249.060736,2403238.504681,"1",308235.936688,2403240.876553,26.673313,1.749594,HV
B,"0",,H,"12055","1",308249.060736,2403238.504681,308257.406912,2403237.500777,"1",308253.233824,2403238.002729,8.406336,1.690504,HV
B,"0",,H,"12056","1",308257.406912,2403237.500777,308266.688064,2403244.004553,"1",308262.047488,2403240.752665,11.333088,0.959567,HO
B,"0",,H,"12057","1",308266.688064,2403244.004553,308290.062624,2403246.753609,"1",308278.375344,2403245.379081,23.535662,1.453725,HV
B,"0",,H,"12058","1",308290.062624,2403246.753609,308304.032416,2403242.244169,"1",308297.04752,2403244.498889,14.679582,1.883037,HV
B,"0",,H,"12059","1",308201.28032,2403249.751849,308222.81264,2403243.248425,"1",308212.04648,2403246.500137,22.493006,1.864115,HV
B,"0",,H,"12077","1",308220.873696,2403304.750889,308201.28032,2403249.751849,"1",308211.077008,2403277.251369,58.384885,0.342231,HP
B,"0",,H,"12079","1",308515.40768,2403314.252041,308508.780192,2403305.754793,"1",308512.093936,2403310.003417,10.776216,0.6624,HO
B,"0",,H,"12080","1",308508.780192,2403305.754793,308495.71792,2403288.003785,"1",308502.249056,2403296.879289,22.039084,0.63439,HO
B,"0",,H,"12081","1",308495.71792,2403288.003785,308493.932128,2403284.641769,"1",308494.825024,2403286.322777,3.806863,0.488269,HO
B,"0",,H,"12082","1",308493.932128,2403284.641769,308479.782016,2403258.001737,"1",308486.857072,2403271.321753,30.16483,0.488264,HO
B,"0",,H,"12083","1",308479.782016,2403258.001737,308469.593376,2403227.999625,"1",308474.687696,2403243.000681,31.684935,0.327378,HP
B,"0",,H,"12084","1",308469.593376,2403227.999625,308461.21984,2403200.252713,"1",308465.406608,2403214.126169,28.982878,0.293091,HP
B,"0",,H,"12085","1",308461.21984,2403200.252713,308457.438656,2403188.001609,"1",308459.329248,2403194.127161,12.821346,0.299365,HP
B,"0",,H,"12086","1",308457.438656,2403188.001609,308453.78112,2403173.000585,"1",308455.609888,2403180.501097,15.440476,0.239153,HP
B,"0",,H,"12087","1",308453.78112,2403173.000585,308444.28,2403153.503529,"1",308449.03056,2403163.252057,21.688856,0.453445,HO
B,"0",,H,"12094","1",308456.531104,2403155.249577,308462.01904,2403176.023657,"1",308459.275072,2403165.636617,21.486736,0.258272,HP
B,"0",,H,"12095","1",308462.01904,2403176.023657,308462.93856,2403179.504393,"1",308462.4788,2403177.764025,3.600144,0.258274,HP
B,"0",,H,"12096","1",308462.93856,2403179.504393,308470.500928,2403207.498665,"1",308466.719744,2403193.501529,28.997736,0.263842,HP
B,"0",,H,"12097","1",308470.500928,2403207.498665,308481.748128,2403239.246825,"1",308476.124528,2403223.372745,33.681526,0.340468,HP
B,"0",,H,"12098","1",308481.748128,2403239.246825,308489.867296,2403258.865641,"1",308485.807712,2403249.056233,21.232495,0.392385,HO
B,"0",,H,"12099","1",308489.867296,2403258.865641,308495.71792,2403273.002761,"1",308492.792608,2403265.934201,15.299933,0.392387,HO
B,"0",,H,"12100","1",308495.71792,2403273.002761,308511.530144,2403299.250985,"1",308503.624032,2403286.126873,30.643037,0.542191,HO
B,"0",,H,"12101","1",308511.530144,2403299.250985,308524.592416,2403312.244233,"1",308518.06128,2403305.747609,18.4241,0.788047,HO
B,"0",,H,"12102","1",308524.592416,2403312.244233,308541.532224,2403317.744169,"1",308533.06232,2403314.994201,17.810289,1.256858,HV
B,"0",,H,"12103","1",308541.532224,2403317.744169,308553.686976,2403324.247945,"1",308547.6096,2403320.996057,13.785394,1.079479,HO
B,"0",,H,"12104","1",308553.686976,2403324.247945,308563.999264,2403330.999145,"1",308558.84312,2403327.623545,12.325664,0.991141,HO
B,"0",,H,"12113","1",308575.12144,2403344.011593,308573.798208,2403342.469929,"1",308574.459824,2403343.240761,2.031667,0.709301,HO
B,"0",,H,"12114","1",308573.798208,2403342.469929,308563.999264,2403330.999145,"1",308568.898736,2403336.734537,15.086358,0.706958,HO
B,"0",,H,"12116","1",308515.40768,2403314.252041,308531.219904,2403320.755817,"1",308523.313792,2403317.503929,17.09753,1.180575,HO
B,"0",,H,"12117","1",308531.219904,2403320.755817,308548.99824,2403329.995273,"1",308540.109072,2403325.375545,20.035887,1.091511,HO
B,"0",,H,"12118","1",308548.99824,2403329.995273,308556.686816,2403336.336521,"1",308552.842528,2403333.165897,9.966224,0.881138,HO
B,"0",,H,"12119","1",308556.686816,2403336.336521,308560.218112,2403339.249001,"1",308558.452464,2403337.792761,4.5774,0.881138,HO
B,"0",,H,"12120","1",308560.218112,2403339.249001,308570.529952,2403353.244009,"1",308565.374032,2403346.246505,17.383736,0.635014,HO
B,"0",,H,"12131","1",308570.529952,2403353.244009,308584.500288,2403365.496617,"1",308577.51512,2403359.370313,18.582161,0.850809,HO
B,"0",,H,"12137","1",308559.18624,2403372.002089,308563.875584,2403357.000009,"1",308561.530912,2403364.501049,15.717899,2.838635,HP
B,"0",,H,"12138","1",308563.875584,2403357.000009,308570.529952,2403353.244009,"1",308567.202768,2403355.122009,7.641214,2.084659,HO
B,"0",,H,"12143","1",308748.906241,2403374.750985,308764.251041,2403370.749769,"1",308756.578641,2403372.750377,15.857888,1.82587,HV
B,"0",,H,"12144","1",308764.251041,2403370.749769,308788.189409,2403362.49988,"1",308776.220225,2403366.624824,25.320074,1.90268,HV
B,"0",,H,"12145","1",308692.875968,2403374.750985,308729.312832,2403377.500937,"1",308711.0944,2403376.125961,36.540488,1.495467,HV
B,"0",,H,"12146","1",308729.312832,2403377.500937,308748.906241,2403374.750985,"1",308739.109537,2403376.125961,19.785447,1.710236,HV
B,"0",,H,"12149","1",308575.12144,2403344.011593,308589.092544,2403351.500105,"1",308582.106992,2403347.755849,15.851484,1.078765,HO
B,"0",,H,"12150","1",308589.092544,2403351.500105,308625.27328,2403381.386889,"1",308607.182912,2403366.443497,46.928302,0.880377,HO
B,"0",,H,"12152","1",308584.500288,2403365.496617,308613.374624,2403385.997385,"1",308598.937456,2403375.747001,35.411986,0.953391,HO
B,"0",,H,"12153","1",308613.374624,2403385.997385,308625.27328,2403381.386889,"1",308619.323952,2403383.692137,12.76067,1.940464,HO
B,"0",,H,"12169","1",308784.531969,2403431.001321,308788.189409,2403362.49988,"1",308786.360689,2403396.750601,68.599011,3.088251,HP
B,"0",,H,"12260","1",308021.817632,2402801.955496,308026.533568,2402799.25764,"1",308024.1756,2402800.606568,5.433091,2.090428,HO
B,"0",,H,"12261","1",308026.533568,2402799.25764,308061.500192,2402779.248264,"1",308044.01688,2402789.252952,40.28697,2.090556,HO
B,"0",,H,"12262","1",308061.500192,2402779.248264,308080.247072,2402771.046568,"1",308070.873632,2402775.147416,20.462486,1.983204,HO
B,"0",,H,"12263","1",308080.247072,2402771.046568,308099.779488,2402762.50116,"1",308090.01328,2402766.773864,21.319927,1.983206,HO
B,"0",,H,"12264","1",308375.063744,2402868.250665,308368.65632,2402874.754441,"1",308371.860032,2402871.502553,9.129851,2.363657,HO
B,"0",,H,"12265","1",308368.65632,2402874.754441,308358.46768,2402882.247785,"1",308363.562,2402878.501113,12.647474,2.204927,HO
B,"0",,H,"12266","1",308358.46768,2402882.247785,308357.241152,2402892.754665,"1",308357.854416,2402887.501225,10.578228,3.025383,HP
B,"0",,H,"12267","1",308148.343712,2402965.502857,308214.404352,2402963.092393,"1",308181.374032,2402964.297625,66.104603,1.607269,HV
B,"0",,H,"12268","1",308346.188928,2403232.000681,308374.156224,2403220.753673,"1",308360.172576,2403226.377177,30.144068,1.953154,HO
B,"0",,H,"12269","1",308374.156224,2403220.753673,308390.566464,2403208.078793,"1",308382.361344,2403214.416233,20.735201,2.228465,HO
B,"0",,H,"12270","1",308048.660288,2403226.502249,308057.595296,2403221.495849,"1",308053.127792,2403223.999049,10.241992,2.081523,HO
B,"0",,H,"12271","1",308057.595296,2403221.495849,308070.313824,2403212.503817,"1",308063.95456,2403216.999833,15.576187,2.186207,HO
B,"0",,H,"12272","1",308070.313824,2403212.503817,308085.882464,2403203.216265,"1",308078.098144,2403207.860041,18.128463,2.108679,HO
B,"0",,H,"12273","1",308038.1256,2403354.497449,308039.098976,2403327.621385,"1",308038.612288,2403341.059417,26.893685,3.105391,HP
B,"0",,H,"12274","1",308431.240736,2403177.825577,308436.813984,2403174.746633,"1",308434.02736,2403176.286105,6.367181,2.075519,HO
B,"0",,H,"12275","1",308436.813984,2403174.746633,308444.28,2403153.503529,"1",308440.546992,2403164.125081,22.516902,2.803621,HP
B,"0",,H,"12276","1",308270.143296,2403302.734537,308259.626016,2403270.692745,"1",308264.884656,2403286.713641,33.723725,0.317156,HP
B,"0",,H,"12277","1",308279.750336,2403332.003049,308357.312544,2403328.249353,"1",308318.53144,2403330.126201,77.652987,1.619155,HV
B,"0",,H,"12278","1",308288.219232,2403185.251689,308295.57808,2403211.768873,"1",308291.898656,2403198.510281,27.519333,0.2707,HP
B,"0",,H,"12279","1",308295.57808,2403211.768873,308295.663296,2403212.075977,"1",308295.620688,2403211.922425,0.318708,0.270673,HP
B,"0",,H,"12280","1",308333.718112,2402985.756425,308391.02048,2402987.773065,"1",308362.369296,2402986.764745,57.337843,1.535618,HV
B,"0",,H,"12281","1",308366.29728,2403010.615529,308433.96768,2403012.499433,"1",308400.13248,2403011.557481,67.696618,1.542964,HV
B,"0",,H,"12282","1",308698.375872,2402908.743433,308723.592896,2402924.748361,"1",308710.984384,2402916.745897,29.867307,1.005261,HO
B,"0",,H,"12283","1",308723.592896,2402924.748361,308731.271328,2402931.166185,"1",308727.432112,2402927.957273,10.007336,0.874589,HO
B,"0",,H,"12286","1",308741.687617,2402809.250376,308763.331713,2402801.179208,"1",308752.509665,2402805.214792,23.100014,1.927728,HO
B,"0",,H,"12287","1",308849.284801,2402728.39028,308846.405825,2402693.243272,"1",308847.845313,2402710.816776,35.264723,0.08173,HP
B,"0",,H,"12288","1",308846.405825,2402693.243272,308796.095521,2402668.24628,"1",308821.250673,2402680.744776,56.178077,1.109667,HO
B,"0",,H,"12289","1",308456.531104,2403155.249577,308479.129504,2403139.263465,"1",308467.830304,2403147.256521,27.681103,2.186472,HO
B,"0",,H,"12290","1",308510.716928,2403118.745001,308529.501184,2403098.999273,"1",308520.109056,2403108.872137,27.253294,2.381143,HO
B,"0",,H,"12291","1",308479.129504,2403139.263465,308481.624416,2403137.498569,"1",308480.37696,2403138.381017,3.05605,2.18647,HO
B,"0",,H,"12292","1",308481.624416,2403137.498569,308510.716928,2403118.745001,"1",308496.170672,2403128.121785,34.613156,2.143379,HO
B,"0",,H,"12293","1",308390.566464,2403208.078793,308398.438336,2403201.998793,"1",308394.5024,2403205.038793,9.946495,2.228461,HO
B,"0",,H,"12294","1",308398.438336,2403201.998793,308407.843104,2403190.751561,"1",308403.14072,2403196.375177,14.661169,2.445174,HO
B,"0",,H,"12295","1",308407.843104,2403190.751561,308431.240736,2403177.825577,"1",308419.54192,2403184.288569,26.730699,2.075517,HO
B,"0",,H,"12296","1",308563.999264,2403330.999145,308570.406752,2403319.751945,"1",308567.203008,2403325.375545,12.94432,2.623753,HO
B,"0",,H,"12297","1",308570.406752,2403319.751945,308568.564288,2403299.993161,"1",308569.48552,2403309.872553,19.844501,0.092979,HP
B,"0",,H,"12298","1",308568.564288,2403299.993161,308566.8456,2403274.748841,"1",308567.704944,2403287.371001,25.302758,0.067977,HP
B,"0",,H,"12299","1",308566.8456,2403274.748841,308575.219136,2403254.247881,"1",308571.032368,2403264.498361,22.1451,2.753826,HO
B,"0",,H,"12300","1",308575.219136,2403254.247881,308579.907872,2403226.253577,"1",308577.563504,2403240.250729,28.384244,2.975644,HP
B,"0",,H,"12301","1",308579.907872,2403226.253577,308579.43344,2403222.939625,"1",308579.670656,2403224.596601,3.34774,0.142196,HP
B,"0",,H,"12302","1",308581.114656,2403130.691561,308581.750304,2403126.251401,"1",308581.43248,2403128.471481,4.485429,2.9994,HP
B,"0",,H,"12303","1",308581.750304,2403126.251401,308585.407744,2403079.502185,"1",308583.579024,2403102.876793,46.892068,3.063516,HP
B,"0",,H,"12304","1",308579.43344,2403222.939625,308575.219136,2403193.501513,"1",308577.326288,2403208.220569,29.738238,0.142192,HP
B,"0",,H,"12305","1",308575.219136,2403193.501513,308576.816288,2403163.596073,"1",308576.017712,2403178.548793,29.948059,3.088237,HP
B,"0",,H,"12306","1",308721.970976,2403149.504361,308715.319072,2403196.076841,"1",308718.645024,2403172.790601,47.045124,2.999723,HP
B,"0",,H,"12307","1",308788.189409,2403362.49988,308808.594049,2403358.004457,"1",308798.391729,2403360.252168,20.893974,1.787646,HV
B,"0",,H,"12308","1",308808.594049,2403358.004457,308836.437281,2403360.506441,"1",308822.515665,2403359.255449,27.95542,1.481177,HV
B,"0",,H,"12309","1",308836.437281,2403360.506441,308862.438113,2403365.249833,"1",308849.437697,2403362.878137,26.429965,1.390348,HV
B,"0",,H,"12310","1",308862.438113,2403365.249833,308887.019073,2403364.388681,"1",308874.728593,2403364.819257,24.59604,1.605815,HV
B,"0",,H,"12311","1",308887.019073,2403364.388681,308891.092577,2403364.245961,"1",308889.055825,2403364.317321,4.076003,1.605818,HV
B,"0",,H,"12312","0",308891.092577,2403364.245961,308940.220641,2403353.246153,"1",308915.656609,2403358.746057,50.344438,1.791064,HV
B,"0",,H,"12313","1",308702.778784,2403289.086313,308692.875968,2403374.750985,"1",308697.827376,2403331.918649,86.235154,3.026504,HP
B,"0",,H,"12314","1",308705.93824,2403261.755561,308702.778784,2403289.086313,"1",308704.358512,2403275.420937,27.512764,3.026503,HP
B,"0",,H,"12315","1",308705.93824,2403261.755561,308731.251584,2403261.755561,"1",308718.594912,2403261.755561,25.313344,1.570796,HV
B,"0",,H,"12316","1",308731.251584,2403261.755561,308735.712449,2403262.565513,"1",308733.482016,2403262.160537,4.5338,1.391185,HV
B,"0",,H,"12317","1",308735.712449,2403262.565513,308757.376161,2403266.498953,"1",308746.544305,2403264.532233,22.01791,1.391185,HV
B,"0",,H,"12318","1",308794.055457,2403207.662345,308793.936737,2403208.749961,"1",308793.996097,2403208.206153,1.094076,3.032867,HP
B,"0",,H,"12319","1",308793.936737,2403208.749961,308823.498689,2403208.749961,"1",308808.717713,2403208.749961,29.561952,1.570796,HV
B,"0",,H,"12320","1",308822.564097,2403218.008329,308845.718369,2403218.745865,"1",308834.141233,2403218.377097,23.166015,1.538954,HV
B,"0",,H,"12321","1",308731.271328,2402931.166185,308746.623713,2402943.998025,"1",308738.94752,2402937.582105,20.008794,0.874592,HO
B,"0",,H,"12322","1",308746.623713,2402943.998025,308765.873409,2402960.002985,"1",308756.248561,2402952.000505,25.034167,0.877177,HO
B,"0",,H,"12323","1",308765.873409,2402960.002985,308786.938305,2402982.249929,"1",308776.405857,2402971.126457,30.637499,0.758113,HO
B,"0",,H,"12340","0",308780.439617,2402571.547304,308824.282529,2402540.497224,"1",308802.361073,2402556.022264,53.724374,2.187013,HO
B,"0",,H,"12342","1",308755.437409,2402589.254184,308780.439617,2402571.547304,"1",308767.938513,2402580.400744,30.637298,2.187013,HO
B,"0",,H,"12343","1",308730.344288,2402603.251208,308755.437409,2402589.254184,"1",308742.890849,2402596.252696,28.732932,2.079611,HO
B,"0",,H,"12344","0",308740.533825,2402521.3594,308755.437409,2402589.254184,"1",308747.985617,2402555.306792,69.511283,0.216083,HP
B,"0",,H,"11605","1",309852.751714,2402618.747144,309863.311426,2402618.747144,"1",309858.03157,2402618.747144,10.559712,1.570796,HV
B,"0",,H,"11606","1",309863.311426,2402618.747144,309863.187714,2402612.243368,"1",309863.24957,2402615.495256,6.504952,0.019019,HP
B,"0",,H,"11607","1",309863.187714,2402612.243368,309882.657442,2402616.244616,"1",309872.922578,2402614.243992,19.876627,1.368107,HV
B,"0",,H,"11620","1",308904.718657,2402569.757128,308913.779681,2402584.743848,"1",308909.249169,2402577.250488,17.512965,0.543798,HO
B,"0",,H,"11621","1",308913.779681,2402584.743848,308924.875841,2402597.998824,"1",308919.327761,2402591.371336,17.286386,0.696976,HO
B,"0",,H,"11622","1",308924.875841,2402597.998824,308934.844417,2402615.749832,"1",308929.860129,2402606.874328,20.358556,0.511689,HO
B,"0",,H,"11623","1",308934.844417,2402615.749832,308937.938113,2402628.000904,"1",308936.391265,2402621.875368,12.635653,0.247353,HP
B,"0",,H,"11624","1",308937.938113,2402628.000904,308942.378433,2402654.133992,"1",308940.158273,2402641.067448,26.507635,0.168304,HP
B,"0",,H,"11650","1",308945.597537,2402653.673608,308946.751777,2402661.000328,"1",308946.174657,2402657.336968,7.417081,0.156254,HP
B,"0",,H,"11683","1",308942.378433,2402654.133992,308944.001825,2402663.75028,"1",308943.190129,2402658.942136,9.752353,0.16724,HP
B,"0",,H,"11684","1",308944.001825,2402663.75028,308945.516673,2402721.952136,"1",308944.759249,2402692.851208,58.221567,0.026022,HP
B,"0",,H,"11720","1",309909.813218,2402783.744328,309906.155714,2402682.50516,"1",309907.984466,2402733.124744,101.305214,0.036112,HP
B,"0",,H,"11721","1",309890.467202,2402683.756456,309899.500898,2402786.49428,"1",309894.98405,2402735.125368,103.134224,0.087704,HP
B,"0",,H,"11768","1",309457.844705,2402777.50292,309456.469505,2402785.242952,"1",309457.157105,2402781.372936,7.861251,2.965754,HP
B,"0",,H,"11769","1",309456.469505,2402785.242952,309461.625633,2402794.496712,"1",309459.047569,2402789.869832,10.593287,0.508349,HO
B,"0",,H,"11770","1",309461.625633,2402794.496712,309479.967809,2402799.749224,"1",309470.796721,2402797.122968,19.079421,1.291897,HV
B,"0",,H,"11771","1",309479.967809,2402799.749224,309483.748993,2402810.006888,"1",309481.858401,2402804.878056,10.932384,0.353166,HO
B,"0",,H,"11772","1",309483.748993,2402810.006888,309477.314209,2402841.245897,"1",309480.531601,2402825.626393,31.894861,2.938448,HP
B,"0",,H,"11781","1",309782.654241,2402810.013928,309777.375393,2402828.252649,"1",309780.014817,2402819.133288,18.98729,2.85986,HP
B,"0",,H,"11782","1",309777.375393,2402828.252649,309773.470497,2402846.251017,"1",309775.422945,2402837.251833,18.417097,2.927945,HP
B,"0",,H,"11783","1",309773.470497,2402846.251017,309781.280257,2402855.243081,"1",309777.375377,2402850.747049,11.910062,0.715146,HO
B,"0",,H,"11784","1",309835.935586,2402850.252233,309872.24877,2402859.244265,"1",309854.092178,2402854.748249,37.409945,1.328055,HV
B,"0",,H,"11785","1",309617.658145,2402821.748872,309734.407361,2402865.748105,"1",309676.032753,2402843.748488,124.765027,1.210388,HO
B,"0",,H,"11810","1",309452.591969,2402902.253929,309470.686721,2402883.993865,"1",309461.639345,2402893.123897,25.707003,2.360742,HO
B,"0",,H,"11815","1",309734.407361,2402865.748105,309716.312673,2402913.995945,"1",309725.360017,2402889.872025,51.529329,2.78279,HO
B,"0",,H,"11816","1",309416.372705,2402917.971305,309436.999777,2402906.255209,"1",309426.686241,2402912.113257,23.722205,2.087351,HO
B,"0",,H,"11817","1",309436.999777,2402906.255209,309452.591969,2402902.253929,"1",309444.795873,2402904.254569,16.097413,1.821997,HV
B,"0",,H,"11818","1",309716.312673,2402913.995945,309748.844641,2402924.253577,"1",309732.578657,2402919.124761,34.110819,1.265354,HV
B,"0",,H,"11834","1",309355.884577,2402946.046441,309358.634177,2402950.743689,"1",309357.259377,2402948.395065,5.442834,0.529588,HO
B,"0",,H,"11835","1",309358.634177,2402950.743689,309362.071201,2402952.233065,"1",309360.352689,2402951.488377,3.745848,1.161889,HO
B,"0",,H,"11836","1",309362.071201,2402952.233065,309369.174369,2402950.972809,"1",309365.622785,2402951.602937,7.2141,1.746391,HV
B,"0",,H,"11837","1",309369.174369,2402950.972809,309379.600001,2402945.702729,"1",309374.387185,2402948.337769,11.681932,2.038828,HO
B,"0",,H,"11838","1",309379.600001,2402945.702729,309392.889857,2402937.912137,"1",309386.244929,2402941.807433,15.404986,2.101011,HO
B,"0",,H,"11839","1",309392.889857,2402937.912137,309403.430081,2402929.892425,"1",309398.159969,2402933.902281,13.244323,2.221216,HO
B,"0",,H,"11840","1",309403.430081,2402929.892425,309409.616705,2402923.476649,"1",309406.523393,2402926.684537,8.912716,2.374376,HO
B,"0",,H,"11841","1",309409.616705,2402923.476649,309409.940929,2402921.899817,"1",309409.778817,2402922.688233,1.60982,2.938802,HP
B,"0",,H,"11842","1",308951.810209,2402953.007689,308980.921889,2402884.187049,"1",308966.366049,2402918.597369,74.72463,2.74141,HO
B,"0",,H,"11843","1",309377.194113,2402955.211817,309386.703201,2402950.514569,"1",309381.948657,2402952.863193,10.605984,2.029612,HO
B,"0",,H,"11844","1",309386.703201,2402950.514569,309402.857217,2402939.745225,"1",309394.780209,2402945.129897,19.414711,2.158799,HO
B,"0",,H,"11845","1",309402.857217,2402939.745225,309418.781409,2402928.258313,"1",309410.819313,2402934.001769,19.634893,2.195708,HO
B,"0",,H,"11850","1",309348.208545,2402948.796041,309352.103841,2402956.815753,"1",309350.156193,2402952.805897,8.915667,0.452155,HO
B,"0",,H,"11851","1",309352.103841,2402956.815753,309356.801121,2402959.565417,"1",309354.452481,2402958.190585,5.442894,1.041201,HO
B,"0",,H,"11852","1",309356.801121,2402959.565417,309361.842081,2402959.794505,"1",309359.321601,2402959.679961,5.046163,1.525382,HV
B,"0",,H,"11853","1",309361.842081,2402959.794505,309377.194113,2402955.211817,"1",309369.518097,2402957.503161,16.021421,1.860883,HV
B,"0",,H,"11867","0",308803.329409,2402994.196233,308820.061249,2402992.245897,"0",308811.695329,2402993.221065,16.845126,1.686837,HV
B,"0",,H,"11868","1",308820.061249,2402992.245897,308837.248449,2402989.001193,"1",308828.654849,2402990.623545,17.490796,1.757386,HV
B,"0",,H,"11873","1",308877.439169,2402990.252425,308900.470017,2403003.245705,"1",308888.954593,2402996.749065,26.443246,1.05714,HO
B,"0",,H,"11874","1",308900.470017,2403003.245705,308917.539489,2403015.030473,"1",308909.004753,2403009.138089,20.742411,0.966542,HO
B,"0",,H,"11875","1",308921.224961,2403016.276873,308932.996705,2402991.945929,"1",308927.110833,2403004.111401,27.029036,2.690974,HO
B,"0",,H,"11876","1",308932.996705,2402991.945929,308951.810209,2402953.007689,"1",308942.403457,2402972.476809,43.245051,2.691505,HO
B,"0",,H,"11911","0",309841.352802,2403062.690441,309923.143618,2403051.239177,"1",309882.24821,2403056.964809,82.588553,1.709899,HV
B,"0",,H,"11978","1",308918.124641,2403146.504969,308875.500385,2403100.250537,"1",308896.812513,2403123.377753,62.899123,0.744577,HO
B,"0",,H,"11979","0",308875.500385,2403100.250537,308800.467873,2403018.755849,"1",308837.984129,2403059.503193,110.775729,0.744137,HO
B,"0",,H,"12003","1",308830.937345,2403177.249193,308850.407329,2403184.493705,"1",308840.672337,2403180.871449,20.7741,1.214583,HO
B,"0",,H,"12012","1",308823.498689,2403208.749961,308824.406241,2403192.002857,"1",308823.952465,2403200.376409,16.771677,3.087454,HP
B,"0",,H,"12015","1",308823.498689,2403208.749961,308822.564097,2403218.008329,"1",308823.031393,2403213.379145,9.30542,3.040988,HP
B,"0",,H,"12066","1",309734.529505,2403278.746665,309778.530337,2403259.500393,"1",309756.529921,2403269.123529,48.025953,1.983129,HO
B,"0",,H,"12067","1",309778.530337,2403259.500393,309844.84557,2403238.752041,"1",309811.687953,2403249.126217,69.485281,1.874022,HV
B,"0",,H,"12121","1",308940.220641,2403353.246153,308967.967521,2403343.002825,"1",308954.094081,2403348.124489,29.577274,1.924446,HO
B,"0",,H,"12168","1",308940.220641,2403353.246153,308939.189409,2403429.997417,"1",308939.705025,2403391.621785,76.758192,3.128157,HP
B,"0",,H,"12172","1",309440.780833,2403330.998697,309473.312897,2403375.246313,"1",309457.046865,2403353.122505,54.919821,0.633979,HO
B,"0",,H,"12173","1",309473.312897,2403375.246313,309491.311489,2403398.497065,"1",309482.312193,2403386.871689,29.403176,0.658753,HO
B,"0",,H,"12174","1",309491.311489,2403398.497065,309518.902785,2403436.219337,"1",309505.107137,2403417.358201,46.735954,0.631512,HO
B,"0",,H,"12175","1",309518.902785,2403436.219337,309535.654241,2403440.255305,"1",309527.278513,2403438.237321,17.230796,1.33437,HV
B,"0",,H,"12176","1",309535.654241,2403440.255305,309545.239233,2403443.777577,"1",309540.446737,2403442.016441,10.211683,1.218637,HO
B,"0",,H,"12188","1",309601.873537,2403480.940937,309596.593377,2403477.750537,"1",309599.233457,2403479.345737,6.169177,1.027277,HO
B,"0",,H,"12189","1",309596.593377,2403477.750537,309577.123649,2403459.752105,"1",309586.858513,2403468.751321,26.514409,0.824646,HO
B,"0",,H,"12190","1",309577.123649,2403459.752105,309566.811361,2403451.749641,"1",309571.967505,2403455.750873,13.053073,0.910854,HO
B,"0",,H,"12191","1",309566.811361,2403451.749641,309545.239233,2403443.777577,"1",309556.025297,2403447.763609,22.998055,1.216809,HO
B,"0",,H,"12192","1",309564.157761,2403457.002153,309582.376193,2403471.246697,"1",309573.266977,2403464.124425,23.126139,0.907205,HO
B,"0",,H,"12193","1",309582.376193,2403471.246697,309593.967137,2403481.751753,"1",309588.171665,2403476.499225,15.643087,0.834503,HO
B,"0",,H,"12194","1",309593.967137,2403481.751753,309599.093377,2403484.659369,"1",309596.530257,2403483.205561,5.893434,1.054842,HO
B,"0",,H,"12204","1",308939.189409,2403429.997417,308934.020513,2403511.549673,"1",308936.604961,2403470.773545,81.715898,3.078296,HP
B,"0",,H,"12213","1",309657.779777,2403517.995913,309644.582529,2403510.532969,"1",309651.181153,2403514.264441,15.16123,1.056137,HO
B,"0",,H,"12214","1",309644.582529,2403510.532969,309630.376641,2403502.500073,"1",309637.479585,2403506.516521,16.319763,1.056159,HO
B,"0",,H,"12215","1",309630.376641,2403502.500073,309599.093377,2403484.659369,"1",309614.735009,2403493.579721,36.012961,1.052505,HO
B,"0",,H,"12224","1",309601.873537,2403480.940937,309622.717921,2403493.493737,"1",309612.295729,2403487.217337,24.332306,1.02875,HO
B,"0",,H,"12225","1",309622.717921,2403493.493737,309666.813505,2403517.995913,"1",309644.765713,2403505.744825,50.445784,1.063618,HO
B,"0",,H,"12226","1",309666.813505,2403517.995913,309764.189441,2403572.500201,"1",309715.501473,2403545.248057,111.592071,1.060513,HO
B,"0",,H,"12227","1",309764.189441,2403572.500201,309788.842657,2403584.256489,"1",309776.516049,2403578.378345,27.312843,1.125826,HO
B,"0",,H,"12287","1",308849.284801,2402728.39028,308846.405825,2402693.243272,"1",308847.845313,2402710.816776,35.264723,0.08173,HP
B,"0",,H,"12288","0",308846.405825,2402693.243272,308796.095521,2402668.24628,"1",308821.250673,2402680.744776,56.178077,1.109667,HO
